query_text,query_label
"In article <May.7.01.09.00.1993.14498@athos.rutgers.edu> revdak@netcom.com (D. Andrew Kille) writes: >Dave Davis (ddavis@cass.ma02.bull.com) wrote: > >[lots deleted, with which I generally agree; there is no inherently >defensible argument for the inclusion or exclusion of the Deuterocanonical >books]  >:  I think everyone would agree that principles that cannot be  >:  consistently applied are not very useful as principles.  >:  So, if we are to exclude them (not accord them the authority of >:  Scripture) we would appear to require other reasons. What might these  >:  reasons be?  Lets talk about principles. If we accept that God sets the standards for what ought to be included in Scripture - then we can ask: 1. Is it authoritative? 2. Is it prophetic? 3. Is it authentic? 4. Is it dynamic? 5. Is it received, collected, read and used?  On these counts, the apocrapha falls short of the glory of God. To quote Unger's Bible Dictionary on the Apocrapha: 1. They abound in historical and geographical inaccuracies and anachronisms. 2. They teach doctrines which are false and foster practices which are at variance with sacred Scripture. 3. They resort to literary types and display an artificiality of subject matter and styling out of keeping with sacred Scripture. 4. They lack the distinctive elements which give genuine Scripture their divine character, such as prophetic power and poetic and religious feeling.  >:   >:  My interim conclusion is that Protestant exclusion of  >:  (at least one of) these writings is one of those 'traditions >:  of men' one hears of so often. They were excluded during the >:  Reformation, and that appears to be the reason many people >:  continue to exclude them.  But the problem with this argument lies in the assumption that the Hebrew canon included the Apocrapha in the first place, and it wasn't until the sixteenth century that Luther and co. threw them out. The Jewish council you mentioned previously didn't accept them, so the reformation protestants had good historical precedence for their actions. Jerome only translated the apocrapha under protest, and it was literally 'over his dead body' that it was included in the catholic canon.  >The simple fact is that Protestant exclusion, Roman inclusion, Orthodox >inclusion of still other books, or any other definition of a closed canon >is the decision of a community of faith about what the standard collection >of scripture shall be for that community.  They _all_ are ""traditions of >men.""  Whether one considers that to be a problem or not depends on which >community happens to be yours, and how you accept/ define authority within >it.  I personally believe that the concept of a closed canon, whether >Catholic, Protestant, or Orthodox is one that developed rather late in the >history of the church, and which has not served the church well.  How do you then view the words: ""I warn everyone who  hears the words of the prophecy of this book: If anyone adds anything to them, God will add to him the plagues described in this book. And if anyone takes away from this book the prophecy, God will take away from him his share in the tree of life and in the holy city"" (Rev 22.18-9) Surely this sets the standard and not just man-made traditions.  It is also noteworthy to consider Jesus' attitude. He had no argument with the pharisees over any of the OT canon (John 10.31-6), and explained to his followers on the road to Emmaus  that in the law, prophets and psalms which referred to him - the  OT division of Scripture (Luke 24.44), as well as in Luke 11.51 taking Genesis to Chronicles (the jewish order - we would say Genesis to Malachi) as Scripture.  >See Dr. Lee MacDonald's _The Formation of the Christian Biblical Canon_ >(Abingdon, 1988) for a clear and faithful examination of the origins and >issues of the canon.  I am not familiar with the book.  Some other arguments you might like to consider are found in Chapter 3 of Josh McDowell's Evidence That Demands A Verdict.  Barney Resson ""Many shall run to and fro, & knowledge shall increase"" (Daniel)",soc_religion_christian
" In article <May.7.01.09.33.1993.14542@athos.rutgers.edu> cctr114@cantua.canterbury.ac.nz (Bill Rea) writes: >in history seems to imply some pretty serious sin. The one of the  >pastors in the church I attend, Christchurch City Elim, considers  >that a prophesy of a natural disaster as a ""judgement from the Lord""  >is a clear sign that the ""prophesy"" is not from the Lord.   I would like to see his reasoning behind this.  You may have gotten  ""burned"" by natural disaster prophecies down there, but that does not mean that every natural disaster/judgement prophecy is false.  Take a quick look at the book of Jeremiah and it is obvious that judgement prophecies can be valid.  here in the US, it seems like we might have more of a problem with positive prophecies, though I am sure there may be a few people who are too into judgement.  Sometimes God does give words that are difficult to swallow.  The relative positiveness of a prophecy is not necesarily grounds to dismiss it.  Much of the OT is not happy stuff.  Link Hudson.",soc_religion_christian
"In article <May.11.02.39.02.1993.28325@athos.rutgers.edu> Eugene.Bigelow@ebay.sun.com writes: >>This all obviously applies equally well to infants or adults, since >>both have souls.  Infants must be baptized, therefore, or they cannot >>enter into Heaven.  They too need this form of life in them, or they >>cannot enter into Heaven. > >Are you saying that baptism has nothing to do with asking Jesus to come into >your heart and accepting him as your savior, but is just a ritual that we >must go through to enable us to enter Heaven?     I don't think Joe was saying any such thing.  However, your question on ""asking Jesus to come into your heart"" seems to imply that infants are not allowed to have Christ in theirs.  Why must Baptism always be viewed by some people as a sort of ""prodigal son"" type of thing; i.e. a sudden change of heart, going from not accepting Christ to suddenly accepting Christ?  Why can't people start out with Christ from shortly after birth, and build their relationship from there?  After all, does a man suddenly meet a woman, and then marry her that same day?  From my experiences, I've learned that all relationships must be built, including one's relationship with God.     Also Joe is speaking from the standpoint that Baptism is not just a ritual, but that through it God bestows sacramental grace upon the recipient.  Certainly for those with the mental faculties to know Christ it is necessary to believe in Him.  However, the Sacrament itself bestows grace on the recipient, and makes a permanent mark of adoption into God's family on the soul.  -	-	-	-	-	-	-	-	-	- Steve Creps, Indiana University creps@lateran.ucs.indiana.edu",soc_religion_christian
"In article <May.11.02.36.59.1993.28108@athos.rutgers.edu> dps@nasa.kodak.com wrote: > In article 15441@geneva.rutgers.edu, loisc@microsoft.com (Lois Christiansen) writes:  > |>You might visit some congregations of Christians, who happen to be homosexuals, > |>that are spirit-filled believers, not MCC'rs; before you go lumping us all > |>together with Troy Perry.    > Gee, I think there are some real criminals (robbers, muderers, drug > addicts) who appear to be fun loving caring people too.  So what's > your point?  Is it OK. just because the people are nice?  I didn't say to visit some ""nice"" homosexuals.  I said ""visit some congregations of Christians..spirit-filled believers..""   Praise the Lord that we are all members of the same body.  Let us agree to disagree.  God Bless You and See you in Heaven Loisc",soc_religion_christian
"n article <May.11.02.38.41.1993.28297@athos.rutgers.edu> mserv@mozart.cc.iup.edu (Mail Server) writes:  >But I am interested in your claim that early Christian practices ""parallel""  >Mormon temple ceremonies.  Could you give an example?  Also, why do they only  >parallel Mormon ceremonies?  Why don't Mormon ceremonies restore the original  >Christian practices?  Wasn't that the whole point of Joseph Smith's stated  >mission?  If you want parallels the best source is probably the book _Temple and Cosmos_ by Hugh Nibley.  It is not light reading however.  As to why these early practices ""only parallel"" and do not exactly duplicate the modern LDS ceremony, there are a couple of reasons:  1.  Quite likely we do not have the exact original from ancient times.  This stuff was not commonly known but bits and pieces undoubtedly spread.  (Much as bits and pieces of the modern ceremony get known.)  What we have in the 40 day literature, the Egyptian ceremonies, and certain Native American ceremonies is almost certainly not exactly what Jesus taught.  2.  Certain aspects of the ceremony are normally modified to fit the situation, much as the modern ceremony has been modified to fit the audio-visual tools now available.",soc_religion_christian
"chiu@io.nosc.mil (Francis Chiu) writes:  > Brent Irvine (irvine@uxh.cso.uiuc.edu) wrote: >  > : failed to mention the Davidians pouring kerosene all over and lighting it i > : plain view. >  >   Brent, I'm still waiting to see if there are any evidence of how the fire > got started, so I'm not going to tell you who did it...  As far as you keep > talking about the Davidians pouring kerosene all over, stop and *think* > for a second if it is possible the stove or lamp was knocked over and > started a fire, and the Davidians were pouring water on it (wrong solution > but I doubt I can do much better in their states of mind...) to try to > put it out?    >  >   By the way, just how far where you standing from the Davidians when you > saw them setting the place on fire?   Oh, in case you are new in town, > microwave ovens doesn't work very well when there's no electricty. :-0 >  >   Get some *facts* before you post next time! >  > --F. Chiu  First the FBI said they saw two members of the cult start the fire-and the  FBI never lies.  Second, the first started in opposite ends of the compound  at the same time and thirdly, the fire spread too quickly for it not to be  help without an accelerate.   ------ stevek@cellar.org (Steve Kraisler) The Cellar BBS - (215) 539-3043",politics_guns
  I suggest another name change:     Thomas Parsli .... to .... Vidkun Quisling,politics_guns
"In article <1993Apr23.162517.14029@hpcvusn.cv.hp.com>, kam@cv.hp.com (Keith Marchington) writes:  > Good question.  Take an objective look at what happened, listen to the  > things that the FBI said (""The BD's started the fire.""  ""The BD's bodies > were found with gunshot wounds."") that are now being refuted by the  > evidence being recovered.  Seems that the FBI is deliberately making > statements that have no rational basis in fact, and trying to make > them sound like fact.    That's another sad thing.  I'd expect this sort of shit from the BATF. But I'm goddamn disappointed in the FBI.  They used to be professionals. --   cdt@rocket.sw.stratus.com   --If you believe that I speak for my company, OR cdt@vos.stratus.com        write today for my special Investors' Packet…",politics_guns
" Apparently needing to clarify his comments from Thursday, Dr. Nizam Plawaby (spelling?), the Medical Examiner for Tarrant County, Texas, who has authority in the Waco deaths, stated that since no autopsies had been performed, there is no evidence for bullet wounds, or  evidence against bullet wounds.  Janet Reno also stated that she had never been told of bullet wounds by anyone in the Justice Department.    --   | The Koresh cult standoff is over ... may his victims Recquiescat in Pace |  |                                                                          |  |                    (the above is a net.moment of silence)                |  Daniel A. Hartung  --  dhartung@chinet.chinet.com  --  Ask me about Rotaract",politics_guns
"In article <C603oD.AvC@chinet.chi.il.us>, dhartung@chinet.chi.il.us (Dan Hartung) writes: > pat@rwing.UUCP (Pat Myrto) writes: > >> If the FBI started the fire, why didn`t people flee the > >>burning building? > > > >Assuming the fire was caused by lanterns and stoves being knocked about > >by the tanks pushing on the walls (would shake a building pretty good) > >perhaps they didn't flee because fleeing would have meant ENTERING the > >fire from the other side?  Like they were surrounded by the fire, and > >rubble, which finally (combined with teargas, and combustion gasses) > >overcame and enveloped them? >  > >In other words they were TRAPPED by the flames, heat, fumes and rubble? >  > Wait a minute.  The story being pushed here is that the fire started > in ONE PLACE.  This is not consistent with the story that they were > TRAPPED by the fire (particularly in a building that all of a sudden > had many more exits). >  > Choose one, please. >   What if.......  What if the FBI thought that tear gas would force the Davidians out; at least the mothers and the children, so they (the FBI) did not bother to think about the effect of tear gas on young children......  What if the FBI knew they killed several of the children by using tear gas......(let`s assume the FBI knew via their listening devices)  What if the FBI saw fire accidently break out at one end of the building, e.g. by an upset oil lamp.......  What if the FBI thought they could finally force the rest of the Davidians out AND also destroy the evidence that they (the FBI) had killed the children by starting a fire at the other end......  What if the FBI miscalculated and not many of the rest of the Davidians made it out.......?????  Answer:  What happened.",politics_guns
"In article <CMM.0.90.2.735386976.thomasp@surt.ifi.uio.no> Thomas Parsli <thomasp@ifi.uio.no> writes: > >I don't remember the figures EXACTLY, but there were about 3500 deaths in Texas >in 1991 that was caused by guns.....  That includes suicides.  Since it has been shown in other countries that suicide rates are pretty much independent of the means available for doing oneself in (studies include some done/published in Japan, Canada, Austria, Norway), suicides ought not be included in the count.  If this is done, the number of vehicle-related deaths greatly exceeds that of firearms-related deaths in Texas.  >*I* should not suffer because of others....  Certainly not.  >We all agree on this one, BUT we also live in a sociaty and therefor >we'll have to give up *SOME* of our 'freedom' (Note the '').  Why?  Unless it's doing something that directly hurts someone else, what's the point?  (Otherwise, you'd better stop operating all motor vehicles, since the price of operating them *greatly* exceeds the cost in lives of firearms.  >One state (don't remember which, Texas??) tried to impose a rule that you could >only buy ONE gun each MONTH. Think you all know what happened.....  WEll, it's been done at least twice.  South (North?) Carolina did it a few years back...and watched its crime rate relative to the rest of the country rise quite a bit.  Virginia just passed the law...no word yet on what the results will be, but I'd be willing ot bet that a reduction in crime rates won't be one of them.  >I respect the right to defend yourself, but that right should not inflict on >other people.  Self-defense doesn't ""inflict"" on other people (except perhaps the criminal who's tried to do you damage, and maybe indirectly on future potential victims who might not become victims).    --  ------------------------------------------------------- | Some things are too important not to give away      | | to everybody else and have none left for yourself.  | |------------------------ Dieter the car salesman-----|",politics_guns
">>>>> On 21 Apr 93 11:28:57 -0800, yodicet@gtewd.mtv.gtegsc.com said:  > Ah yes, I see a few liberal weenies have come out of the woodwork > to defend the burning of the children. Probably drooled all over themselves > while watching the TV coverage. >  > Probably had a few like that in Nazi Germany, as well. >  > Oh yeah, ATF/FBI now claims, according the the media, that there are > a few survivors. The number seems to vary minute by minute. >  >  >  yodicet> yodicet> yodicet>  Hmm. You don't say..  L. ""Yeh, Buddy..            | larry@psl.nmsu.edu (Larry Cunningham)|  _~~_  I've got your COMPUTER! | % Physical Science Laboratory        | (O)(-)  Right HERE!!""           | New Mexico State University          |  /..\   (computer THIS!)        | Las Cruces, New Mexico, USA 88003    |   <>  -------------------------------------------------------------------------- Disclaimer: Opinions expressed here are CORRECT, mine, and not PSLs or NMSUs.. Oh sure, we could do it the _easy_ way. But it just wouldn't be the COWBOY WAY.",politics_guns
"In article <1993Apr26.211905.28317@freenet.carleton.ca> aa229@Freenet.carleton.ca (Steve Birnbaum) writes:  [SB] Oh yeah, Israel was really ready to ""expand its borders"" on the holiest day [SB] of the year (Yom Kippur) when the Arabs attacked in 1973.  Oh wait, you [SB] chose to omit that war...perhaps because it 100% supports the exact  [SB] OPPOSITE to the point you are trying to make?  I don't think that it's [SB] because it was the war that hit Israel the hardest.  Also, in 1967 it was [SB] Egypt, not Israel who kicked out the UN force.  In 1948 it was the Arabs [SB] who refused to accept the existance of Israel BASED ON THE BORDERS SET [SB] BY THE UNITED NATIONS.  In 1956, Egypt closed off the Red Sea to Israeli [SB] shipping, a clear antagonistic act.  And in 1982 the attack was a response [SB] to years of constant shelling by terrorist organizations from the Golan             ^^^^^^^^^^^^^^^^ [SB] Heights. Children were being murdered all the time by terrorists and Israel ^^^^^^^^^^^^ [SB] finally retaliated.  Nowhere do I see a war that Israel started so that  [SB] the borders could be expanded.  I agree with all you write except that Terrorist orgs. were not shelling Israel from the Golan Heights in 1982, but rather from Lebanon. The Golan Heights have been held by Israel since 1967, and therefore the PLO could not have been shelling Israel from there, unless there is something I am not aware of.   Tsiel --  ----8<--------------------------------------------------------------->8------ Tsiel:ohayon@jcpl.co.jp    | If you do not receive this E-mail, please let me Employer may not have same | know as soon as possible, if possible. opinions, if any !         | Two percent of zero is almost nothing.",politics_mideast
"ab4z@Virginia.EDU  writes: >  A few things about the University. It is more fun than some may > admit. Partying does go on and it has consistently been ranked > one of Playboy's top party schools. But we do study and more > importantly learn a lot. The overall UVa drug use is actually > lower than the average college in the U.S.  >  There is no hate law on the books even though they (The > forces of PC) tried to have one last year( by the way a similar > law at the University of Wisconsin ? was found unconstitutional > last year). There is a law > against relationship of professors with their students or > advisees that just passed.  >  Thomas Jefferson was the sole author of the Virginia > statute for religious freedom(the basis for the first ten > amendments), though he is not given full credit for righting                                                       ^^^^^^^^ > the bill of rights. So someone who picked on me for that is > right.  >  By the way, we're the man in everything. Sports > academics and partying. I'm sure a lot of other schools are > good at what they do as well, so don't start mailing me junk. > I'm happy where I am and maybe I'll go to one of y'alls medical > schools in a couple of years.  Oh my god. My spelling and grammer suck. I guess I need some sleep. I said righting (instead of writing). What's the chance of that. Thank god I caught it before everyone started picking on it. I hope I didn't cause Mr.Jefferson too much shame. ",politics_mideast
"In <1993Apr25.030936.21859@nysernet.org>, astein@nysernet.org (Alan Stein)  wrote: #  # ""D. C. Sessions"" <dcs@witsend.tnet.com> writes: #  # ># So Steve: Lets here, what IS zionism? #  # >  Assuming that you mean 'hear', you weren't 'listening': he just # >  told you, ""Zionism is Racism.""  This is a tautological statement. #  # I think you are confusing ""tautological"" with ""false and misleading.""    No, but you're right that I didn't express myself well.    The dialog went:     A: ""Zionism is racism.""    B: ""What IS zionism?""   DC: ""You weren't listening, were you?""    In other words, the first statement *defined* a Zionism of discourse.   Everything else was redundant.  --- D. C. Sessions                            Speaking for myself --- --- Note new network address:                dcs@witsend.tnet.com --- --- Author (and everything else!) of TMail  (DOS mail/news shell) ---",politics_mideast
"In article <1993May7.175730.12246@ncsu.edu> hernlem@chess.ncsu.edu (Brad Hernlem) writes: >In article <39298@optima.cs.arizona.edu>, bakken@cs.arizona.edu (Dave Bakken) writes: >|> In article <C6MM8A.5KB@bony1.bony.com> jake@bony1.bony.com (Jake Livni) writes:  >|> >In the NY Times, on Sunday, May 2, in an article on Somalia, a >|> >reporter writes: >|> > >|> >  "" [...] But last year, Iran quietly took over four islands belonging >|> >  to the United Arab Emirates and deported their people, with hardly a >|> >  protest from the United States. [...]"" >|> > >|> >Does anyone know what this is referring to?  I seem to have missed it. >|> >(Spiked, no doubt. :-)  >|> There was something in the NYT and other sources about this for a few >|> days.  It is an ongoing border disupute, and when the Iranians kicked >|> out the UAE people it was briefly reported (this was many moons ago). >|> I don't recall reading of any public US comment; if it were a strong >|> protest I probably would have seen it.  >Those islands would be Abu Musa, and the Greater and Lesser Tunbs, I presume. >I don't know about a fourth. The latter two islands belong to Iran and so  According to the NY Times, the 4 islands ""belong[] to the United Arab Emirates.""   >could not be ""taken over"". The major row is over Abu Musa which has been  >jointly administered by Iran and UAE. The dispute goes back to the early >1970's when Britain evacuated the island and Iran under the Shah reclaimed >the island which had historical ties to Iran. No British objection was >raised at that time. > >It is my understanding that UAE residents of Abu Musa are currently free to >travel to and from the island and that Iran is desiring diplomatic resolution  >of the dispute.   Why is it, then, that when the British, Iranians and UAE refer to Occupied Territory, they mean territory in dispute in Israel but not in their own affairs?  --  Jake Livni  jake@bony1.bony.com           Ten years from now, George Bush will American-Occupied New York                   have replaced Jimmy Carter as the My opinions only - employer has no opinions.    standard of a failed President.",politics_mideast
"In article <93y05m11d509@witsend.uucp> ""D. C. Sessions"" <dcs@witsend.tnet.com> writes: >     Or, for that matter, with the USA.  Around here, nobody reroutes >     freeways to avoid churches, synagogues, and so forth.  They just >     get condemned, paid off, and the road goes through.  The same is >     standard policy for any number of other public projects: schools >     and sports arenas being only two examples. > >     Anticipating the objection that the cases aren't comparable: how >     not?  The Wall has to count as the #1 tourist attraction in that >     part of the world; making room for the traffic would be a twenty >     second decision for any city council I ever heard of.  The cases aren't really comparable.  A project like a freeway requires public hearings, court action, appeals, advance determination of restitution, and so on.  The razing of the Moghrabi district in East Jerusalem happened within hours of the end of the hostilities of the 6 Day War.  The residents were given only two or three hours' notice to pack up and find accomodations elsewhere.  They had no chance of public hearing, debate, appeal, negotiation or anything.  It was get out or die in the rubble.  -- =Jim  eggertj@ll.mit.edu (Jim Eggert)",politics_mideast
"Mark Ira Kaufman writes >   It is your responsibility for posting quotes in context.  Your >   phony 'research center' is the source of the most unscholarly, >   out-of-context, agenda-ridden, and sophmoric propaganda that I >   have ever seen.    Take a look in the mirror, Mark.",politics_mideast
"In article <C5sEGz.Mwr@dscomsa.desy.de> hallam@zeus02.desy.de writes: >The people who do not want gun control must obviously discount the entire >government story. This is simply rationalisation. It is not enough for  >them to simply dismiss the government as incompetent. That would require >them to come up with a solution themselves. Instead they have to come >up with a government conspiracy theory whereby the government decided to >set out to murder 80 people just to set up some sort of scare to alow them >to get gun control legislation through.  What's despicable is that this sordid incident is being glommed onto by all sorts of people desperately trying to ""get a revolution."" It makes ""ambulance chasing"" by lawyers seem like a harmless pastime.  For the last few months, benighted souls have been calling C-SPAN on issues as mundane as budget resolutions, saying that ""I don't know, I just have the feeling there is going to be a revolution in this country,"" and so on.  Get real! For a real case study in revolution, go to Blockbuster Video and check out ""Underground,"" a film made about the Weather Underground in the 70's. Even with all the strife back then, the ""revolution"" never did come. And Waco is supposed to be the spark of the end times?  In the tape, it is interesting to see the way the Weatherpersons dance around the issue of one of their defining moments, which was when a few of their comrades managed to blow themselves up manufacturing bombs in a Greenwich village townhouse. The problem, one of them said, was that they were so caught up in their armed struggle that they *forgot* about their own personal safety and weren't ""careful."" But of course that was *society's* fault, a society that didn't instill a sense of worth in the people, so they neglect their own safety.  Current apologists for Koresh may pick up some important rationalization tips from this tape!  --- Joe Knapp   jmk@cbvox.att.com",politics_misc
"In article <1qvb5aINNmoi@darkstar.UCSC.EDU>, stephen@orchid.UCSC.EDU writes: > In article <15378@optilink.COM> cramer@optilink.COM (Clayton Cramer) writes: # #From the Santa Rosa (Cal.) Press-Democrat, April 15, 1993, p. B2: # # # #    Male sex survey: Gay activity low #  # Note this contradictory title-  Gay Activity Low.  Not really.  The percentage of gays was low.  Headline writers aren't noted for accuracy.  # #    A new natonal study on male sexual behavior, the most thorough # #    examination of American men's sexual practices published since # #    the Kinsey report more than four decades ago, shows about 2 # #    percent of the men surveyed had engaged in homosexual sex and # #    1 percent considered themselves exclusively homosexual. # # # #The article also contains numbers on the number of sexual partners. # #The median number of sexual partners for all men 20-39 was 7.3. #  # #It's a shame that we don't have a breakdown for # #straight men vs. gay/bi men -- that would show even more dramatically # #how much more promiscuous gay/bi men are. # #--  #  # Now let's take a quick look at what you are saying. #  # The median of a distribution is that variate-value which divides the # distribution halfway, i.e. 1/2 of the distribution (population) have # lower and half have higher variate-values. #  # So for Males 20-39 the median=7.3, this means that half of these men # are higher than this and half are lower than this.  Now if the population # sample size is 3300, and 1% of them are gay, 33 males are gay.  If we  Actually, 2% were either exclusively homosexual, or bisexual.  You aren't readiing very carefully.  # say they are distributed equally then only 16.5 are greater than 7.3 # sexual partners, of course, this means that 49.5% heterosexual men are # greater than 7.3. #  # Interesting results.   --  Clayton E. Cramer {uunet,pyramid}!optilink!cramer  My opinions, all mine! Relations between people to be by mutual consent, or not at all.",politics_misc
" In article <C5sCqI.4By@apollo.hp.com> goykhman@apollo.hp.com (Red Herring) writes:    In article <bskendigC5rCBG.Azp@netcom.com> bskendig@netcom.com (Brian Kendig) writes:     >They used a tank to knock a hole in the wall, and they released    >non-toxic, non-flammable tear gas into the building.         Non-toxic tear gas?!?  Do you know what tear gas is?         I do: once upon a time I happened to be in a room when someone threw         a tear-gas grenade in (that was supposed to be a joke:).  The sensation         was incredible: I felt my eyes and nostrils were being torn apart.        I remember us - a bunch of young men in our early 20's - running out        like a herd of wild animals, knocking down the door and jumping        out of the windows (thank G-d we were on the first floor).         I can't imagine this kind of stuff being used against children.  For them, the worst effect might not be the physical effects so much as the psychological effect of being incapacitated without fully understanding the cause.  Many years ago, I was accidentally exposed to a tiny dose of tear gas.  (It was in Athens, on the street leading to the American Embassy; there'd been a march that had been broken up with tear-gas; I must have stumbled into a remaining patch of gas the next day.)  Aside from the tears, feeling sick to my stomach, etc., the really horrible psychological effect was that of suddenly falling to pieces and not knowing why it had happened---I was horrified and wondered what disease or other health problem I had.  (I didn't find out about the march and the tear-gas till hours later.)  I can imagine how horribly disorienting this might be to very young children: suddenly crying uncontrollably and feeling sick, weak, and out of control of your body---and not knowing the cause.  ``This gives us a chance to try the Gas of Peace.''  Yeah, right.  -- -30- Bob Ingria",politics_misc
"In article <C5t41s.8nz@murdoch.acc.Virginia.EDU> lfoard@hopper.Virginia.EDU (Lawrence C. Foard) writes: >In article <15427@optilink.com> cramer@optilink.COM (Clayton Cramer) writes: >> >>In article <C5K5LC.CyF@murdoch.acc.Virginia.EDU>, lfoard@hopper.Virginia.EDU (Lawrence C. Foard) writes: >>> In article <15378@optilink.com> cramer@optilink.COM (Clayton Cramer) writes: >># #From the Santa Rosa (Cal.) Press-Democrat, April 15, 1993, p. B2: >># # >># #    Male sex survey: Gay activity low >># # >># #    A new natonal study on male sexual behavior, the most thorough >># #    examination of American men's sexual practices published since >># #    the Kinsey report more than four decades ago, shows about 2 >># #    percent of the men surveyed had engaged in homosexual sex and >># #    1 percent considered themselves exclusively homosexual. > >The politicians will have plenty to be scared of in one week be it 1% or >90%. > >># 2) It will be interesting to see the reaction when 2.5million queers >>#    gather in Washington DC. After all if there are only 6million of >>#    us then this is an event unprecidented in history... >> >>But many of the people who will be marching aren't homosexuals, but >>other members of the leftist agenda. > >I'm sure there will be a few non queers, but the vast majority are >queer.  I find it very interesting that you say there will be 2.5 million queers in the march on Washington.  The largest figure I've seen in the press is 1 million and we all know how liberal the press is with their numbers. :)  For another thing, 1% of 250 million is 2.5 million not 6.  Maybe that's where you got the 2.5 million number.  Also, the number cited in the actual report is 1.5% so that would be about 3.75 million.  As for this march on Washington, I wonder how much the media is going to inflate the numbers this time.  Last time, for the pro-abortion rally, they more than doubled the actual number of people who showed up.  That and all the stories coming out of how the press ""slants"" the news really makes one wonder who's watching the watchers.  BCNU.  +----------------------+------------------------------------------+ |  --> Jon Schell <--  |  Life is something to do when you can't  | |      The Master      |   get to sleep.  -- Fran Lebowitz        | |     tm@ucsd.edu      |  Anything that is good and useful is     | |   jhschell@ucsd.edu  |   made of chocolate.  -- Fortune         | |   jonschell@aol.com  |  ""RE-boot to the head.""  -- me           | +----------------------+-------------------------------------+----+ | No one else would be crazy enough to claim these opinions. | 42 | +------------------------------------------------------------+----+",politics_misc
"In article <C5oG5H.4DE@exnet.co.uk>, sys1@exnet.co.uk (Xavier Gallagher) writes:  > Well, the obvious point to make is would straight men fuck like rabbits > if the oppertunity presented itself?  > I reckon *any* *man* would go wildly promiscuous if presented with a > huge variety of willing partners.  If true, and if gays were the same as straights except for sexual preference, I would imagine that gays would have much less sex than straights because the available pool for dates is less than one-tenth what it is for straights.  Somebody correct (flame) me please! --  Mark Walsh (walsh@optilink) -- UUCP: uunet!optilink!walsh Amateur Radio: KM6XU@WX3K -- AOL: BigCookie@aol.com -- USCF: L10861 ""What, me worry?"" - William M. Gaines, 1922-1992 ""I'm gonna crush you!"" - Andre the Giant, 1946-1993",politics_misc
"In article <1993Apr21.224506.922@a.cs.okstate.edu> kennejs@a.cs.okstate.edu (KENNEDY JAMES SCOT) writes: >I completely agree with you.  The *illegal* invasion of Panama was >something Mr. Bush never did have to answer for.  Remember, not >only did a lot of Panamanian civilians get killed, but more than >a few American soldiers died too.  All this for arresting a petty >dictator.  Here's the icing on the cake:  to my knowledge the flow >of drugs from Panama hasn't slowed down at all with the removal of >Noriega.  So, what good did it do to remove him from power?  The >cigarette cops and the FBI killing the Branch Davidians in Waco is >equally reprehensible. > >BTW, I've cross-posted this article to t.p.d. because I want to >hear from knowledgable people on whether or not the arrest of >Noriega affected the drug trade in any way.  The arrest of Noriega did not have any major adverse effect on the drug trade going through Panama. Money laundering continues to be Panama's main industry. In fact, it is bigger now than before Noriega was arrested [1]. Panama's current administration also has ties with the Colombian cocaine cartels [2]. And large amounts cocaine still flow through Panama on a regular basis [3].  Oh well...  Sources (from the book _Drugs in America_ by Vincent Bugliosi): [1] IRS Criminal Investigations Divison [2] _New York Times_ [3] U.S. State Department  --  Michael Wang mmwang@mv.us.adobe.com",politics_misc
" In article <bskendigC5wrsM.Gyx@netcom.com> bskendig@netcom.com (Brian Kendig) writes:  >As long as we're trading secrets, let me tell y'all one: I got a >really bad feeling in my heart back when I was a Christian.  I >couldn't really pinpoint it, but something felt dreadfully cheap and >wrong about the whole affair.  I had been a devout follower, even a >Bible-banger, but eventually it started ringing terribly hollow to me. > >And I felt torn when I began to disagree with a lot of what the Bible >(and my priests) told me; this was what made me finally realize that >either I was very wrong, or else the Bible was very wrong.  And since >I felt reasonably sure of myself, I decided to start analyzing the >Bible very closely.  That was the catalyst to my break with my faith, >though it was a long and difficult effort.  Brian, have you checked out what your priests told you in the Bible to see whether they were telling you the truth?  Did you know that according to the Bible, there shouldn't even be such things as ""priests"" anymore?  Do you know why the preisthood was established in the Old Testament to begin with and the reasons why after Jesus, there were no priests--that is until the Roman Catholic Church  300 years later devised the doctrine of transubstantiation by ignoring the whole concept beyond the book of Hebrews?  You said you analyzed the Bible very closely.  I think you are lying.  For if you had, I would think you would have at least got the doctrine of hell straight.  So what is your beef against Jesus?  Be specific and point on verses.",religion_misc
